sp_f600xsp_f600,sp_f600xsp_f857,sp_f600xsp_f1200,sp_f857xsp_f857,sp_f857xsp_f1200,sp_f1200xsp_f1200
8496.550244072698,12653.81313477855,13724.847478887485,19674.42994671932,22225.82315219895,26281.337923760657
8484.5609555672,12636.344481452805,13707.238841308841,19647.653493855298,22197.41615744724,26249.47299395899
8472.53814131316,12618.823109520075,13689.576569050561,19620.792911491,22168.922938234875,26217.520067224876
8460.586099629158,12601.414842601689,13672.04116494305,19594.112132238282,22140.633107622936,26185.802840453267
8448.66563790786,12584.045919665421,13654.539155270282,19567.481298355502,22112.3862550898,26154.122947785596
8436.786077887806,12566.731740091991,13637.085924803574,19540.92340510746,22084.20405006208,26122.500004145302
8425.039704763954,12549.601963051538,13619.80378354495,19514.621215883635,22056.259493964022,26091.098375404385
8413.439418526643,12532.685685237795,13602.730817441123,19488.63149886464,22028.621498037737,26059.997927413642
8401.88093907513,12515.842726259281,13585.740232964516,19462.770501664476,22001.128345080928,26029.06080729566
8390.364954618057,12499.07188039852,13568.829424436619,19437.034198676374,21973.77451683375,25998.28031041233
8378.96492373039,12482.481013366862,13552.104830714397,19411.592728440497,21946.738490964868,25967.8557221284
8367.526059469083,12465.856235193769,13535.37260043147,19386.132218586146,21919.720280327023,25937.487841890485
8356.08843255665,12449.233807677228,13518.6435874142,19360.67622925793,21892.70829013232,25907.1285581086
8344.66484042708,12432.632854844747,13501.941723406064,19335.258368096933,21865.747555439928,25876.839573688772
8333.229115681812,12416.014604678936,13485.226620905807,19309.817775347878,21838.77119565058,25846.544680151914
8321.80096506499,12399.408333652886,13468.527679451956,19284.400081009833,21811.827024313192,25816.29470992911
8310.386590971275,12382.829828999933,13451.868618489683,19259.038072208175,21784.962757280467,25786.159942368256
8298.970121582324,12366.250637541052,13435.212278181123,19233.67896373537,21758.10749782394,25756.04279371477
8287.587964410228,12349.744825549817,13418.660486642024,19208.468732440208,21731.458148351223,25726.20607655531
8276.306378366866,12333.40340853361,13402.283872452546,19183.533575386973,21705.10833495215,25696.702271962145
8265.02489506301,12317.062174008386,13385.907493962171,19158.598755449893,21678.758976176396,25667.19911271696
8253.751321091255,12300.73315474872,13369.547563081134,19133.686085035908,21652.442676759314,25637.748029739258
8242.489499488272,12284.421392056913,13353.208945318347,19108.80291773795,21626.167126457356,25608.357445494097
8231.224734862551,12268.115452853592,13336.88632238789,19083.94024561001,21599.926497844477,25579.019319844112
8219.980102718628,12251.837471518204,13320.588450838499,19059.114915538776,21573.717916707777,25549.708027271827
8208.738163885808,12235.56380268491,13304.29508496249,19034.29666904448,21547.51690987699,25520.405019124482
8197.523742485588,12219.329750367986,13288.040615097063,19009.53985801901,21521.379214506727,25491.16932819692
8186.339388501156,12203.139820146482,13271.830411114166,18984.85287172839,21495.314424145807,25462.01140142147
8175.252086829427,12187.088832192605,13255.75126120017,18960.37012836585,21469.44701762676,25433.048552006425
8164.246112097024,12171.136362739644,13239.751966488162,18936.009127967758,21443.67952928033,25404.168559165
8153.243356113291,12155.185216384212,13223.752591542998,18911.64783806735,21417.910849349697,25375.28699392359
8142.221067975626,12139.202829114009,13207.72048418245,18887.235802785042,21392.088355858017,25346.347910368517
8131.270063902633,12123.331665576314,13191.808685511605,18862.995914002444,21366.453699753467,25317.61943024321
8120.353017835889,12107.511013246221,13175.945802281905,18838.827817108322,21340.886275972858,25288.952253109885
8109.428933596482,12091.67693800612,13160.066368147756,18814.63503277725,21315.289210203995,25260.2502147181
8098.611441291274,12075.986735380882,13144.316490577563,18790.635978920167,21289.866104990877,25231.70387517983
8087.836642840566,12060.357637556652,13128.625061611507,18766.724358927022,21264.526620144403,25203.237525604236
8077.083779841565,12044.764190751823,13112.971639591688,18742.871253518762,21239.25001347636,25174.839215299566
8066.378348863262,12029.253927283791,13097.411677027278,18719.164182690554,21214.137718991133,25146.626161873
8055.717369864782,12013.811682689811,13081.920351429973,18695.566602261508,21189.140318566257,25118.537776050955
8045.08566227538,11998.423857205245,13066.496616202341,18672.070954529147,21164.27189558877,25090.619263918466
8034.450808929105,11983.032492084525,13051.070594003515,18648.571416191615,21139.40106605548,25062.69945718367
8023.828144334588,11967.664302226316,13035.676310621002,18625.116444086067,21114.5915476829,25034.86416411106
8013.196901307696,11952.292786025344,13020.290106039483,18601.670180800837,21089.807655555964,25007.073471206357
8002.56060645487,11936.919294052823,13004.908030677274,18578.22875648888,21065.037632648644,24979.307548715227
7991.920654188281,11921.54299409712,12989.528648061761,18554.78959135483,21040.281534024907,24951.573101440343
7981.282541759978,11906.172107692615,12974.159855519461,18531.363998675595,21015.54964297049,24923.87904043663
7970.686975870491,11890.857945312753,12958.844590379915,18508.019010375985,20990.901307608394,24896.28252301821
7960.191079120508,11875.70654404083,12943.710386110037,18484.948842169833,20966.56827842639,24869.058587075728
7949.7683567287895,11860.67469182721,12928.703473246225,18462.078617574174,20942.45281921312,24842.076308458476
7939.346105528279,11845.643810331962,12913.698076835783,18439.21041531512,20918.340551268782,24815.099116568614
7928.923401480439,11830.618712358722,12898.706824799909,18416.360184853722,20894.261366794228,24788.177557223735
7918.505709344687,11815.60640445195,12883.73633253673,18393.537954451505,20870.225549749703,24761.322615509358
7908.120069436378,11800.64058659833,12868.810355983493,18370.7816350394,20846.253179088846,24734.53154508011
7897.782095210687,11785.733363351415,12853.93085808749,18348.09700319782,20822.337435587608,24707.78508794206
7887.460735507408,11770.852647544249,12839.078814373199,18325.45571241851,20798.467532042112,24681.08797557756
7877.19578885259,11756.060104485008,12824.317104621387,18302.95711304673,20774.74765106213,24654.55169011226
7866.969771336277,11741.331290062682,12809.622910148482,18280.565003373868,20751.14177126873,24628.13829814567
7856.83104330352,11726.72046597587,12795.034588029137,18258.335822884063,20727.685093071235,24601.864162741127
7846.774107064601,11712.208350500498,12780.525370743242,18236.22686869045,20704.32506698462,24575.66776796543
7836.719757288962,11697.698048795042,12766.017184075277,18214.119396675313,20680.966121437406,24549.472418897523
7826.686774172678,11683.221893648104,12751.544965874718,18192.067522978672,20657.666600411525,24523.341322003103
7816.721623214664,11668.84292481467,12737.169542564247,18170.15701928651,20634.51226643854,24497.3668893413
7806.785575216843,11654.51194830096,12722.843125262447,18148.31841558848,20611.427554807113,24471.457934576363
7796.8423800858545,11640.169704816672,12708.50473109734,18126.46191967364,20588.32372961539,24445.52851554729
7786.948845890482,11625.894062547042,12694.225830479723,18104.6943876263,20565.298995655226,24419.669023980452
7777.028490299919,11611.577387156429,12679.904791315872,18082.86404008718,20542.209760661317,24393.74335956419
7767.099294413314,11597.247548037927,12665.570605115012,18061.014065841526,20519.10092204624,24367.798150961782
7757.187835041495,11582.948815447025,12651.271385760005,18039.21871109242,20496.053582245462,24341.92235657446
7747.278368277603,11568.655561143873,12636.979103672718,18017.43434668745,20473.01901781635,24316.061068709627
7737.399990676855,11554.408277665381,12622.733701504827,17995.72199026784,20450.064599447152,24290.299838967017
7727.548930858409,11540.19329550393,12608.513328849142,17974.049561593936,20427.144359938433,24264.573873835645
7717.702868650362,11525.987972275085,12594.306263228236,17952.39581533592,20404.24987818837,24238.883451589187
7707.866989601871,11511.806628545237,12580.136006683213,17930.793016660493,20381.42943725934,24213.297429089565
7698.032922279677,11497.643061263183,12565.995289041166,17909.235152208854,20358.66913081263,24187.787232545306
7688.2385769323555,11483.546092727334,12551.928195938974,17887.791408955247,20336.036722870256,24162.42237097543
7678.454094585879,11469.470363566537,12537.892895279645,17866.392162624645,20313.46983723327,24137.15342420805
7668.677724238934,11455.404733088024,12523.866270676206,17845.00615482046,20290.91553476076,24111.8985354867
7659.014315760436,11441.48274185493,12509.963882816453,17823.81144934414,20268.539490525218,24086.82831959239
7649.43060333639,11427.696415129922,12496.215012838153,17802.8519075527,20246.434068580522,24062.074761813394
7639.861512433792,11413.93342415086,12482.490096905287,17781.930570577213,20224.368793642523,24037.364289180165
7630.294276427145,11400.174359522243,12468.771491781836,17761.017568079962,20202.31694721779,24012.675503635826
7620.713055969638,11386.407513066219,12455.05588066485,17740.10635332681,20180.2809461322,23988.018990078457
7611.139981528742,11372.657639434468,12441.365886539586,17719.229874011995,20158.297381940807,23963.442454711938
7601.6591711913425,11359.019584490941,12427.763340992762,17698.48866459266,20136.41949095807,23938.948548634777
7592.213195797529,11345.423137363932,12414.192846129452,17677.797199548706,20114.57999252901,23914.48440499795
7582.798378143107,11331.876384347235,12400.673779629487,17657.186953254775,20092.826310191027,23890.11250277531
7573.4314786816085,11318.407982929288,12387.236732145408,17636.706246257174,20071.210184813866,23865.888726038138
7564.095660620402,11304.992927091525,12373.857417740392,17616.31658301309,20049.692452554944,23841.771464900794
7554.843147012683,11291.691013448512,12360.579815032088,17596.08409607011,20028.319222760045,23817.79002318291
7545.648998312503,11278.460473468247,12347.359990063622,17575.939555485653,20007.01747590525,23793.86688071286
7536.455802524855,11265.230632187657,12334.140612345764,17555.79564947847,19985.716282767353,23769.944381454563
7527.321887332764,11252.095649898207,12321.021142119916,17535.806227411864,19964.580083303834,23746.20003313284
7518.248448887414,11239.041314699496,12307.977710804857,17515.930010838434,19943.558776848615,23722.583656312352
7509.199365967717,11226.02469718821,12294.970786765063,17496.10852881539,19922.589219907324,23699.01666145353
7500.156044169986,11213.017194870514,12281.973620254634,17476.30159901874,19901.635363118006,23675.46673617637
7491.113333445035,11200.012146561181,12268.98054572471,17456.500743224213,19880.69015489531,23651.92820371242
7482.041229222199,11186.964113383765,12255.945315047582,17436.636920216442,19859.68311713967,23628.328924912694
7472.941162271862,11173.875303771636,12242.870256665483,17416.713579425428,19838.617916795145,23604.67281791739
7463.845264585729,11160.793807913578,12229.803440552596,17396.803092324608,19817.567240368306,23581.033194654163
7454.748998701172,11147.713812651305,12216.73944974938,17376.896951362083,19796.5224005289,23557.400700653867
7445.637951014669,11134.615992204768,12203.661396133053,17356.966621389198,19775.458325077416,23533.756764837868
7436.609671924762,11121.613939520317,12190.653574664499,17337.150141078648,19754.483972474987,23510.195866436512
7427.581514751597,11108.612063086053,12177.645968157463,17317.33396593013,19733.510025469597,23486.6355418611
7418.564783268546,11095.632784046235,12164.669771047407,17297.56186215599,19712.597031330628,23463.1593806078
7409.545531670987,11082.65506939412,12151.700131888647,17277.798487813438,19691.70009432121,23439.70819479006
7400.595403235391,11069.792446018539,12138.853787875725,17258.228153514396,19671.011951064007,23416.486397218236
7391.693427164815,11057.015189781117,12126.109288287525,17238.81017455794,19650.506746494833,23393.486205940724
7382.7973589539,11044.248996342887,12113.38000325518,17219.41323995579,19630.03097617837,23370.527944614718
7373.966429644972,11031.563065063625,12100.716906456217,17200.118971077827,19609.645962492166,23347.659630339796
7365.223898417396,11018.99897450406,12088.17112574871,17181.00256982612,19589.444950106623,23324.99745493061
7356.501682659145,11006.469541848583,12075.66466599519,17161.946347470985,19569.313338010328,23302.416621022712
7347.779555267398,10993.940266294165,12063.15840965001,17142.890415865095,19549.18211917667,23279.836347186
7339.056451858427,10981.413859375889,12050.660296883008,17123.8447318685,19529.070399397548,23257.289139066423
7330.325520866521,10968.884979819843,12038.167852012517,17104.805356008794,19508.97638225733,23234.773723172686
7321.607022229015,10956.374228735287,12025.696419418755,17085.7956752845,19488.920920997756,23212.3132709584
7313.012901771846,10944.007782270992,12013.332566956109,17066.954151452235,19468.99146801778,23189.94785199428
7304.4235205783225,10931.647041099572,12000.973179588826,17048.119536588616,19449.067491204867,23167.58689556813
7295.859916336598,10919.327413916168,11988.656346210802,17029.352121396958,19429.21452903446,23145.30228913015
